player_id,player_name,date_of_birth,current_club_display,current_league_display,position_display,nationality_display,agency,has_no_agency,production_position,source_club_id,source_tier,nationality_id,age,source_club_name,current_league_country,quality_score
61388,Thibaut Van Acker,21/11/91,Club NXT,Challenger Pro League,Central Midfield,Belgium,LUPUS,False,Central Midfield,234702,7,556,33,Club NXT U23,Belgium,29.68
37655682,Andreas Spegelaere,02/02/03,KSC Lokeren,Challenger Pro League,Centre Back,Belgium,LUPUS,False,Centre Back,247549,9,556,22,KSC Lokeren,Belgium,37.25
37605433,Kevin Shkurti,19/07/04,RFC Lüttich,Challenger Pro League,Defensive Midfield,Albania,LUPUS,False,Defensive Midfield,3239,9,2454,21,RFC Liège,Belgium,38.92
37707615,Samukele Kabini,15/03/04,Molde FK,Eliteserien,Left Back,South Africa,LUPUS,False,Left Back,290,6,146,21,Molde,Norway,57.45
28912852,Cody David,14/11/00,AS Trencin,Niké Liga,Centre Forward,Nigeria,LUPUS,False,Centre Forward,2759,8,716,24,Trenčín,Slovakia,51.39
37578142,Timipere Johnson Eboh,19/06/02,AE Kifisia,Super League,Defensive Midfield,Nigeria,LUPUS,False,Defensive Midfield,27943,7,716,23,Kifisia,Greece,40.08
433146,Bafodé Dansoko,28/12/95,FC Winterthur,Super League,Left Wing,Guinea,LUPUS,False,Left Winger,3525,8,1703,29,Winterthur,Switzerland,53.34
4545504,Brooklyn Lyons-Foster,01/12/00,HJK Helsinki,Veikkausliiga,Right Back,England,LUPUS,False,Right Back,724,8,462,24,HJK,Finland,41.82
37342723,Ji-sung Eom,09/05/02,Swansea City,Championship,Left Wing,South Korea,LW Sports Agency,False,Left Winger,30,3,712,23,Swansea City,England,60.89
37735852,Tae-rang Park,04/09/02,Zemplin Michalovce,Niké Liga,Centre Back,South Korea,LW Sports Agency,False,Centre Back,5581,9,712,22,Zemplín Michalovce,Slovakia,34.71
47394,Leon Bell Bell,06/09/96,Eintracht Braunschweig,2. Bundesliga,Left Back,Cameroon,L’ARC Management,False,Left Back,3565,7,593,28,Eintracht Braunschweig,Germany,45.33
35971,Brian Koglin,07/01/97,Helmond Sport,Eerste Divisie,Centre Back,Germany,M&M sportsManagement,False,Centre Back,2460,9,11,28,Helmond Sport,Netherlands,52.88
38204937,Djordje Petrovic,03/02/06,FK Radnicki Nis,Super Liga,Right Back,Serbia,M&M sportsManagement,False,Right Back,3001,8,296,19,Radnički Niš,Serbia,55.36
8417251,Salvatore Esposito,07/10/00,Spezia Calcio,Serie B,Defensive Midfield,Italy,M.A.R.A.T. Football Management,False,Defensive Midfield,345,6,251,24,Spezia,Italy,71.49
133150,Gennaro Tutino,20/08/96,US Avellino 1912,Serie B,Centre Forward,Italy,M.A.R.A.T. Football Management,False,Centre Forward,6911,7,251,29,Avellino,Italy,51.38
37608597,Costantino Favasuli,26/04/04,US Catanzaro,Serie B,Right Midfield,Italy,M.A.R.A.T. Football Management,False,Right Midfielder,7471,5,251,21,Catanzaro,Italy,58.57
37715335,Marco Dalla Vecchia,13/02/05,Virtus Entella,Serie B,Central Midfield,Italy,M.A.R.A.T. Football Management,False,Central Midfield,7818,7,251,20,Virtus Entella,Italy,46.14
37317438,Luca Oyen,14/03/03,Jong Genk,Challenger Pro League,Left Wing,Belgium,M.P. Sports,False,Left Winger,261624,6,556,22,Jong KRC Genk U23,Belgium,48.07
62617,Bryan Heynen,06/02/97,KRC Genk,Pro League,Central Midfield,Belgium,M.P. Sports,False,Central Midfield,2709,2,556,28,Genk,Belgium,70.48
37337128,Kamiel Van De Perre,12/02/04,Union Saint-Gilloise,Pro League,Central Midfield,Belgium,M.P. Sports,False,Central Midfield,3958,2,556,21,Union Saint-Gilloise,Belgium,64.27
37611943,Thomas Claes,26/03/04,Zulte-Waregem,Pro League,Central Midfield,Belgium,M.P. Sports,False,Central Midfield,1118,6,556,21,Zulte-Waregem,Belgium,49.52
37589700,Yonatan Farber,02/10/01,Hapoel Haifa,Ligat ha'Al,Attacking Midfield,Israel,M.R.I. Sport Management LTD,False,Attacking Midfield,2495,9,802,23,Hapoel Haifa,Israel,51.19
37629697,Kaly,27/11/03,Casa Pia AC,Liga Portugal,Centre Back,Angola,MAA4S,False,Centre Back,11741,6,911,21,Casa Pia,Portugal,46.29
37547164,Hélio Varela,03/05/02,Maccabi Tel Aviv,Ligat ha'Al,Left Wing,Cape Verde,MAA4S,False,Left Winger,2997,6,772,23,Maccabi Tel Aviv,Israel,49.51
37546057,Loide Augusto,26/02/00,Caykur Rizespor,Super Lig,Right Wing,Angola,MAA4S,False,Right Winger,1041,5,911,25,Rizespor,Türkiye,56.15
37543334,Kevins Cesnieks,06/03/05,FK Metta,Virsliga,Defensive Midfield,Latvia,MAA4S,False,Defensive Midfield,7220,9,748,19,Metta / LU,Latvia,26.56
162210,Yuri Ribeiro,24/01/97,Blackburn Rovers,Championship,Left Back,Portugal,MadeinFootball,False,Left Back,2,5,20,28,Blackburn Rovers,England,47.95
37540758,Brian Cipenga,11/03/98,CD Castellón,La Liga 2,Left Wing,DR Congo,MadeinFootball,False,Left Winger,10008,6,1320,27,Castellón,Spain,53.91
371377,Tiago Esgaio,01/08/95,FC Arouca,Liga Portugal,Right Back,Portugal,MadeinFootball,False,Right Back,4092,6,20,30,Arouca,Portugal,58.48
162869,Ferro,26/03/97,GD Estoril Praia,Liga Portugal,Centre Back,Portugal,MadeinFootball,False,Centre Back,1198,5,20,28,Estoril,Portugal,64.57
162880,Pedro Amaral,25/08/97,GD Estoril Praia,Liga Portugal,Left Back,Portugal,MadeinFootball,False,Left Back,1198,5,20,27,Estoril,Portugal,47.84
4425,Nélson Oliveira,08/08/91,Vitória Guimarães SC,Liga Portugal,Centre Forward,Portugal,MadeinFootball,False,Centre Forward,830,4,20,34,Vitória Guimarães,Portugal,46.98
242714,Anthony Contreras,29/01/00,Riga FC,Virsliga,Centre Forward,Costa Rica,MAGICFUTESPORTS,False,Centre Forward,3546,8,1739,25,Riga,Latvia,60.75
7694298,Orlando Galo,11/08/00,Riga FC,Virsliga,Defensive Midfield,Costa Rica,MAGICFUTESPORTS,False,Defensive Midfield,3546,8,1739,24,Riga,Latvia,45.59
165456,Cristian Ganea,24/05/92,FCV Farul Constanta,Superliga,Left Back,Romania,MAGICO SPORTS,False,Left Back,134619,9,155,33,Farul Constanța,Romania,54.01
379302,Carlos Albarran,15/01/94,Córdoba CF,La Liga 2,Right Back,Spain,MagicPlayers,False,Right Back,931,7,32,31,Córdoba,Spain,37.88
25169144,Pablo Ramon,30/06/01,Racing Santander,La Liga 2,Centre Back,Spain,MagicPlayers,False,Centre Back,9818,4,32,24,Racing Santander,Spain,58.42
37512281,Pau Víctor,26/11/01,SC Braga,Liga Portugal,Centre Forward,Spain,MagicPlayers,False,Centre Forward,884,2,32,23,Sporting Braga,Portugal,63.02
219426,Léo Duarte,17/07/96,Basaksehir FK,Super Lig,Centre Back,Brazil,Magnitude Sports & Entertainment Group,False,Centre Back,3702,4,5,29,İstanbul Başakşehir,Türkiye,57.65
2816157,Aldaír Ferreira,26/03/98,FC Botosani,Superliga,Defensive Midfield,Angola,MAIS MANAGEMENT,False,Defensive Midfield,3195,8,911,27,Botoşani,Romania,53.51
37592026,Waylon Renecke,12/05/06,Esbjerg fB,First Division,Centre Back,South Africa,Majestyk Sports Management,False,Centre Back,1371,9,146,19,Esbjerg,Denmark,55.93
37614062,Jayden Meghoma,28/06/06,Rangers FC,Premiership,Left Back,England,Majestyk Sports Management,False,Left Back,62,3,462,19,Rangers,Scotland,48.91
37451273,Meshack Ubochioma,29/11/01,Kazincbarcikai SC,NB I,Right Wing,Nigeria,Makoz Group,False,Right Winger,10196,9,716,23,Kazincbarcika,Hungary,48.02
129858,Olivier Ntcham,09/02/96,Samsunspor,Super Lig,Central Midfield,Cameroon,Mansa Sports Management,False,Central Midfield,2811,4,593,29,Samsunspor,Türkiye,57.7
187270,Toni Moya,20/03/98,Real Zaragoza,La Liga 2,Central Midfield,Spain,Manuel García Quilón,False,Central Midfield,3968,7,32,27,Real Zaragoza,Spain,52.73
537210,Dani Gomez,30/07/98,Real Zaragoza,La Liga 2,Centre Forward,Spain,Manuel García Quilón,False,Centre Forward,3968,7,32,27,Real Zaragoza,Spain,49.67
185741,Francisco Portillo,13/06/90,SD Huesca,La Liga 2,Attacking Midfield,Spain,Manuel García Quilón,False,Attacking Midfield,274,7,32,35,Huesca,Spain,48.35
37742189,Emmanuel Agyemang,03/01/04,Wolfsberger AC,Admiral Bundesliga,Central Midfield,Ghana,Marcel Veerman,False,Central Midfield,3787,6,468,21,Wolfsberger AC,Austria,50.28
37560802,Nasser Djiga,15/11/02,Rangers FC,Premiership,Centre Back,Burkina Faso,Marcel Veerman,False,Centre Back,62,3,607,22,Rangers,Scotland,55.71
68459,Georgi Milanov,19/02/92,FC Dinamo 1948,Superliga,Attacking Midfield,Bulgaria,Marcel Veerman,False,Attacking Midfield,1026,7,224,33,Dinamo Bucureşti,Romania,66.15
37915480,Rachide Gnanou,16/11/04,IF Gnistan,Veikkausliiga,Centre Back,Burkina Faso,Marcel Veerman,False,Centre Back,9036,9,607,20,Gnistan,Finland,45.39
37712144,Bob Nii Armah,20/01/04,Kuopion Palloseura,Veikkausliiga,Left Wing,Ghana,Marcel Veerman,False,Left Winger,4323,9,468,21,KuPS,Finland,55.0
37609229,Daniel Lima,06/12/04,Zalaegerszegi TE FC,NB I,Centre Forward,Brazil,Marcio Bittencourt Sports,False,Centre Forward,4312,8,5,20,Zalaegerszegi TE,Hungary,55.86
142542,Milan Ristovski,08/04/98,Bohemians Prague 1905,Chance Liga,Centre Forward,North Macedonia,MARGVO SPORTS,False,Centre Forward,2488,9,57142,27,Bohemians 1905,Czech Republic,50.54
73871,Filip Krovinovic,29/08/95,HNK Hajduk Split,1. HNL,Defensive Midfield,Croatia,Marjan Sisic,False,Defensive Midfield,906,5,266,29,Hajduk Split,Croatia,50.34
37667333,Kristijan Cabrajic,12/06/04,HNK Vukovar 1991,1. HNL,Left Back,Croatia,Marjan Sisic,False,Left Back,7391,9,266,21,Vukovar,Croatia,45.84
37748224,Simun Butic,07/04/06,HNK Vukovar 1991,1. HNL,Right Wing,Croatia,Marjan Sisic,False,Right Winger,7391,9,266,19,Vukovar,Croatia,36.6
37582788,Vinko Rozic,01/08/03,NK Istra 1961,1. HNL,Left Wing,Bosnia-Herzegovina,Marjan Sisic,False,Left Winger,4504,7,507,22,Istra 1961,Croatia,46.07
23707307,Luka Jelenic,24/05/00,NK Osijek,1. HNL,Centre Back,Croatia,Marjan Sisic,False,Centre Back,7920,7,266,25,Osijek,Croatia,41.88
37571660,Simun Mikolcic,21/01/04,NK Osijek,1. HNL,Attacking Midfield,Croatia,Marjan Sisic,False,Attacking Midfield,7920,7,266,21,Osijek,Croatia,52.98
37688968,Anton Matkovic,19/02/06,NK Osijek,1. HNL,Centre Forward,Croatia,Marjan Sisic,False,Centre Forward,7920,7,266,19,Osijek,Croatia,45.32
37533537,Novak Tepsic,16/03/02,NK Varazdin,1. HNL,Centre Back,Croatia,Marjan Sisic,False,Centre Back,7684,7,266,23,Varaždin,Croatia,51.49
37551107,Leon Belcar,04/01/02,NK Varazdin,1. HNL,Defensive Midfield,Croatia,Marjan Sisic,False,Defensive Midfield,7684,7,266,23,Varaždin,Croatia,51.35
37584218,Brian Peña,20/06/02,Riga FC,Virsliga,Attacking Midfield,Spain,MarKel Sports Management,False,Attacking Midfield,3546,8,32,22,Riga,Latvia,60.29
32796067,Michal Sevcik,13/08/02,FK Mlada Boleslav,Chance Liga,Attacking Midfield,Czech Republic,MARTIN RIHA,False,Attacking Midfield,187,7,245,22,Mladá Boleslav,Czech Republic,45.06
8101008,Matyas Kozak,04/05/01,FK Teplice,Chance Liga,Centre Forward,Czech Republic,MARTIN RIHA,False,Centre Forward,1351,8,245,24,Teplice,Czech Republic,45.52
79491,Jiri Fleisman,02/10/84,MFK Karvina,Chance Liga,Left Back,Czech Republic,MARTIN RIHA,False,Left Back,512,7,245,40,Karviná,Czech Republic,58.65
61654,Dennis Praet,14/05/94,Royal Antwerp FC,Pro League,Central Midfield,Belgium,MARTIN RIHA,False,Central Midfield,328,4,556,31,Antwerp,Belgium,58.95
101153,Malik Tchokounte,11/09/88,Stade Lavallois,Ligue 2,Centre Forward,France,MASALA FOOTBALL MANAGEMENT,False,Centre Forward,1112,8,17,36,Laval,France,53.19
100560,Akim Abdallah,18/08/97,EA Guingamp,Ligue 2,Left Back,Comoros,Mastery,False,Left Back,2919,7,364678,27,Guingamp,France,48.53
37266179,Fabio Gruber,03/09/02,1.FC Nuremberg,2. Bundesliga,Centre Back,Peru,Match2gether,False,Centre Back,956,5,338,22,Nürnberg,Germany,62.09
37541125,Henri Koudossou,03/09/99,1.FC Nuremberg,2. Bundesliga,Right Back,Germany,Match2gether,False,Right Back,956,5,11,25,Nürnberg,Germany,49.48
16845790,Leon Klassen,29/05/00,Grazer AK 1902,Admiral Bundesliga,Left Back,Russia,Match2gether,False,Left Back,5724,8,227,25,Grazer AK,Austria,44.41
4536547,Manolo Portanova,02/06/00,AC Reggiana 1919,Serie B,Attacking Midfield,Italy,Matteo Materazzi,False,Attacking Midfield,2892,7,251,25,Reggiana,Italy,49.32
153451,Michael Ogungbaro,10/07/96,FF Jaro,Veikkausliiga,Centre Back,Nigeria,Mauridi Nextgoal Sports,False,Centre Back,7566,9,716,28,Jaro,Finland,36.01
37266295,Frederik Schmahl,21/12/02,SV 07 Elversberg,2. Bundesliga,Central Midfield,Germany,Maurits Schön,False,Central Midfield,3588,5,11,22,Elversberg,Germany,60.19
38201214,Alexandre Zaouai,01/04/05,SC Bastia,Ligue 2,Attacking Midfield,Ivory Coast,Maxidel Management,False,Attacking Midfield,430,6,23,20,Bastia,France,62.26
37698549,Elie N'Tamon,22/04/04,Stade Reims,Ligue 2,Centre Back,Ivory Coast,Maxidel Management,False,Centre Back,1028,4,23,21,Reims,France,62.79
37530231,Wilitty Younoussa,09/09/01,Rodez AF,Ligue 2,Central Midfield,Cameroon,Maxime Nana,False,Central Midfield,9291,7,593,23,Rodez,France,48.56
31640130,Wilfried Singo,25/12/00,Galatasaray,Super Lig,Right Back,Ivory Coast,Maxime Nana,False,Right Back,34,1,23,24,Galatasaray,Türkiye,74.72
37503643,Max Fenger,07/08/01,IFK Göteborg,Allsvenskan,Centre Forward,Denmark,MB Sports,False,Centre Forward,532,7,320,23,IFK Göteborg,Sweden,47.74
33576939,Pelle Mattsson,04/08/01,Norwich City,Championship,Central Midfield,Denmark,MB Sports,False,Central Midfield,33,3,320,24,Norwich City,England,63.19
1525033,Julius Eskesen,16/03/99,FK Haugesund,Eliteserien,Central Midfield,Denmark,MB Sports,False,Central Midfield,270,9,320,26,Haugesund,Norway,48.88
24081698,Anders Baertelsen,09/05/00,Viking FK,Eliteserien,Centre Back,Denmark,MB Sports,False,Centre Back,321,7,320,24,Viking,Norway,56.32
37580491,Julius Madsen,01/08/03,AC Horsens,First Division,Left Back,Denmark,MB Sports,False,Left Back,211,8,320,21,Horsens,Denmark,48.02
37331699,Casper Winther,11/02/03,Lyngby Boldklub,First Division,Central Midfield,Denmark,MB Sports,False,Central Midfield,2650,7,320,22,Lyngby Boldklub,Denmark,53.09
37724664,Noah Barholt,08/05/06,Middelfart Boldklub,First Division,Left Back,Denmark,MB Sports,False,Left Back,8759,9,320,19,Middelfart,Denmark,32.94
121792,Jamie McGrath,30/09/96,Hibernian FC,Premiership,Attacking Midfield,Republic of Ireland,MB Sports,False,Attacking Midfield,66,6,455,28,Hibernian,Scotland,61.56
37705883,Jakob Jessen,05/03/04,FC Fredericia,Superliga,Left Back,Denmark,MB Sports,False,Left Back,2933,8,320,21,Fredericia,Denmark,57.15
5283385,Mads Larsen,20/09/01,Silkeborg IF,Superliga,Central Midfield,Denmark,MB Sports,False,Central Midfield,86,7,320,23,Silkeborg IF,Denmark,52.37
37509472,Robin Ostrom,09/08/02,Silkeborg IF,Superliga,Centre Back,Norway,MB Sports,False,Centre Back,86,7,1578,22,Silkeborg IF,Denmark,47.22
21036789,Lirim Qamili,04/06/98,Sønderjyske Fodbold,Superliga,Right Wing,North Macedonia,MBS SPORT,False,Right Winger,390,7,57142,27,Sønderjyske Fodbold,Denmark,45.46
37544113,Jon Magunazelaia,13/07/01,SD Eibar,La Liga 2,Attacking Midfield,Spain,MCA 77 Football Agency S.L.,False,Attacking Midfield,60,7,32,24,SD Eibar,Spain,52.08
133686,Paolo Rozzio,22/07/92,AC Reggiana 1919,Serie B,Centre Back,Italy,MCI,False,Centre Back,2892,7,251,33,Reggiana,Italy,43.03
37648294,Gabriele Bracaglia,19/07/03,Frosinone Calcio,Serie B,Left Back,Italy,MCI,False,Left Back,4070,5,251,22,Frosinone,Italy,53.14
883009,Nils Froling,20/04/00,SG Dynamo Dresden,2. Bundesliga,Attacking Midfield,Sweden,MD Management,False,Attacking Midfield,1077,7,47,25,Dynamo Dresden,Germany,47.56
37702055,Isak Brusberg,05/09/06,BK Häcken,Allsvenskan,Centre Forward,Sweden,MD Management,False,Centre Forward,2535,7,47,18,Häcken,Sweden,44.19
23715924,Aleksander Damnjanovic Nilsson,05/09/02,Halmstads BK,Allsvenskan,Central Midfield,Sweden,MD Management,False,Central Midfield,720,9,47,22,Halmstad,Sweden,38.79
430405,Alex Timossi Andersson,19/01/01,IF Brommapojkarna,Allsvenskan,Right Midfield,Sweden,MD Management,False,Right Midfielder,3285,8,47,24,Brommapojkarna,Sweden,51.8
37787101,Love Arrhov,17/05/08,IF Brommapojkarna,Allsvenskan,Attacking Midfield,Sweden,MD Management,False,Attacking Midfield,3285,8,47,16,Brommapojkarna,Sweden,41.2
